Format Version,1.22,Take Name,crazyflie_hlc19,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:13:25 -0500,Total Frames in Take,1191,Total Exported Frames,1191,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.000810,-0.001381,0.000002,-0.999999,152.895218,2.878486,91.628151,0.022977,144.133072,2.862018,87.421097,0.903799,158.020966,2.984226,96.430519,0.954762,159.740295,2.800066,85.734444,0.982260,149.686569,2.867634,96.926567,0.929406,144.148727,2.865935,87.454758,158.007629,2.990268,96.429123,159.745926,2.796937,85.732529,149.679047,2.860891,96.897339,-134.850647,207.031067,160.379837,-135.033676,207.911301,163.950821,308.863068,205.913971,-133.428650,162.009781,284.858612,82.792892,138.099197,277.226776,92.905190,114.673141,277.594482,87.061287,51.147034,207.316559,49.114239,8.432533,205.542664,-119.214989,-79.187012,269.946777,44.629086,-95.763222,276.221466,82.627251,-105.791382,206.803223,-332.327118,-109.499268,276.586151,71.045113,-127.767517,275.884399,93.542824,-288.815704,206.340912,373.450653,-292.988281,205.596664,-3.758862,40.397404,205.158325,-122.216942,-166.987320,206.544800,224.367188,13.011265,205.446793,-255.716797,-149.129913,205.674103,49.620903,131.399826,206.756897,53.918030,-292.880951,204.893066,167.174286,89.287361,207.644302,16.371113,100.842354,208.159988,192.232224,311.452301,206.733200,17.236900,-96.906792,207.302551,111.915115,102.570740,204.811234,-320.308746,-13.810849,207.944138,292.541687,203.927277,206.360001,-137.309509,79.079994,206.582214,-47.950260,42.230053,207.570068,282.556824,-38.620258,207.530548,-62.798546,85.707024,208.612152,240.154221,,,,-76.009346,205.591370,58.527340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.000857,-0.001421,0.000418,-0.999999,152.896576,2.880178,91.627541,0.021695,144.134064,2.871401,87.421188,0.900558,158.022797,2.981202,96.429497,0.958869,159.741119,2.796602,85.733269,0.986488,149.688339,2.871508,96.926208,0.937131,144.151764,2.875602,87.454941,158.010727,2.987496,96.425835,159.746994,2.793321,85.731026,149.677582,2.864521,96.899872,-134.851288,207.030746,160.376312,-135.046738,207.911346,163.921066,308.863739,205.902863,-133.426407,162.024551,284.859589,82.796616,138.101776,277.226624,92.909912,114.670059,277.595123,87.060120,51.145370,207.316162,49.113358,8.432100,205.542572,-119.216988,-79.190994,269.945374,44.630943,-95.759132,276.222504,82.624748,-105.792618,206.804825,-332.317413,-109.496880,276.585083,71.047882,-127.770172,275.886993,93.534157,-288.821594,206.344742,373.448334,-292.989197,205.596466,-3.756440,40.394718,205.158310,-122.219383,-166.986389,206.545135,224.367355,13.012325,205.447205,-255.716248,-149.129547,205.673035,49.628159,131.401245,206.757278,53.919937,-292.885162,204.893112,167.174957,89.287483,207.643295,16.371649,100.841629,208.159012,192.232468,311.469269,206.730698,17.229462,-96.904961,207.300919,111.921524,102.570633,204.812164,-320.310699,-13.809577,207.943085,292.541351,203.787323,206.212479,-136.925964,79.083099,206.581635,-47.949581,42.233189,207.570435,282.557953,-38.618214,207.530075,-62.790825,85.707878,208.612473,240.154434,-114.912918,274.356293,113.228317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.000774,-0.001370,0.000831,-0.999998,152.898621,2.883456,91.625732,0.023387,144.136520,2.881209,87.418503,0.898681,158.024429,2.981052,96.428185,0.952861,159.743668,2.793237,85.732162,0.983834,149.689835,2.878325,96.924088,0.930752,144.154053,2.886450,87.453041,158.010193,2.989062,96.425209,159.749680,2.789118,85.729858,149.681137,2.869501,96.896172,-134.850861,207.030624,160.378510,-135.049011,207.910919,163.920883,308.864197,205.905457,-133.428848,162.021774,284.859863,82.796898,138.099213,277.223480,92.911865,114.669731,277.593750,87.063911,51.148880,207.314850,49.115616,8.432246,205.540939,-119.216431,-79.189072,269.944946,44.630348,-95.757362,276.223053,82.623222,-105.791924,206.802277,-332.322113,-109.509186,276.584015,71.033569,-127.775909,275.883545,93.535477,-288.820740,206.341263,373.449432,-292.986389,205.596024,-3.760770,40.394329,205.158569,-122.219299,-166.986679,206.544449,224.365952,13.012445,205.446152,-255.717438,-149.130127,205.672668,49.626354,131.403976,206.757095,53.921406,-292.872375,204.892700,167.162079,89.288162,207.644913,16.371977,100.837746,208.158875,192.226212,311.456879,206.732697,17.236042,-96.906830,207.300873,111.917259,102.570930,204.810410,-320.311310,-13.810597,207.940262,292.541779,203.785660,206.213623,-136.926315,79.082443,206.581406,-47.951103,42.231258,207.568985,282.558167,-38.616989,207.529068,-62.786270,85.709183,208.611465,240.158432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.001107,-0.001407,0.001049,-0.999998,152.901474,2.883896,91.623428,0.023666,144.139069,2.888273,87.416847,0.898683,158.027679,2.976058,96.425560,0.954505,159.746033,2.794617,85.729286,0.983188,149.693085,2.876635,96.922012,0.926967,144.155502,2.893368,87.452560,158.014236,2.983846,96.423218,159.752319,2.790629,85.727676,149.684448,2.867918,96.891441,-134.853119,207.030609,160.377747,-135.048340,207.911224,163.920776,308.864777,205.903107,-133.427368,162.020554,284.859375,82.797874,138.100784,277.225983,92.922783,114.667938,277.591431,87.063072,51.145943,207.313538,49.113953,8.406212,205.696869,-119.213402,-79.186562,269.940552,44.630302,-95.762772,276.224518,82.627083,-105.792389,206.805588,-332.318939,-109.498596,276.584869,71.041107,-127.766075,275.885162,93.544815,-288.821655,206.343765,373.449646,-292.999542,205.597519,-3.755084,40.389969,205.140823,-122.215698,-166.986603,206.543823,224.366135,13.011503,205.446457,-255.718155,-149.128769,205.672760,49.620609,131.400665,206.756638,53.919571,-292.871368,204.890228,167.164566,89.288200,207.643967,16.370983,100.837173,208.158737,192.226776,311.453613,206.731125,17.233372,-96.835686,207.266327,112.012413,102.569687,204.812714,-320.313629,-13.804333,207.945038,292.537445,203.943878,206.316559,-137.301056,79.081116,206.583435,-47.948822,42.230553,207.568878,282.557953,-38.616623,207.528809,-62.788155,85.711472,208.613403,240.165802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.001572,-0.001278,0.001223,-0.999997,152.901657,2.887484,91.624710,0.022431,144.140350,2.898839,87.415863,0.901518,158.026657,2.973388,96.428261,0.957103,159.747726,2.801286,85.732262,0.983583,149.691895,2.876423,96.922455,0.933481,144.157303,2.904790,87.449005,158.014053,2.982554,96.423492,159.752991,2.796661,85.732071,149.682922,2.866272,96.895584,-134.853775,207.028488,160.376068,-135.046478,207.910828,163.923935,308.865417,205.913193,-133.428238,162.015366,284.859467,82.796791,138.102859,277.225891,92.919632,114.670959,277.591583,87.071945,51.144218,207.314209,49.111671,8.428910,205.540512,-119.201866,-79.182137,269.939667,44.621216,-95.761261,276.223206,82.624489,-105.791946,206.804916,-332.322327,-109.500214,276.585175,71.044830,-127.768829,275.885559,93.539986,-289.209259,206.398987,373.562897,-292.980530,205.596802,-3.757182,40.395515,205.159805,-122.218643,-166.986786,206.544357,224.367905,13.011432,205.445892,-255.717056,-149.130432,205.672318,49.628841,131.399872,206.756210,53.919090,-292.878387,204.890656,167.168808,89.286598,207.645325,16.370687,100.839058,208.158585,192.228348,311.461823,206.731964,17.230034,-96.835876,207.265518,112.008736,102.570641,204.811066,-320.308472,-13.809713,207.940292,292.542664,203.789612,206.214188,-136.928467,79.082031,206.581879,-47.951393,42.233627,207.569290,282.558929,-38.618080,207.531479,-62.795712,85.710526,208.614517,240.160339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.001801,-0.001066,0.001190,-0.999997,152.904373,2.888191,91.622467,0.025834,144.144852,2.900908,87.409904,0.893316,158.027328,2.972229,96.428230,0.954933,159.752960,2.805125,85.732895,0.973614,149.692368,2.874503,96.918839,0.919801,144.162476,2.905552,87.445084,158.015137,2.979384,96.425186,159.755814,2.801481,85.734467,149.684998,2.866447,96.886063,-134.855469,207.029266,160.372971,-135.046417,207.911255,163.925751,308.865295,205.906342,-133.427017,162.016968,284.861877,82.795860,138.102310,277.226105,92.926498,114.668907,277.591644,87.073853,51.147728,207.313629,49.115627,8.331240,205.733521,-119.090393,-79.181519,269.941925,44.628941,-95.759972,276.223541,82.626305,-105.792023,206.805801,-332.320374,-109.500885,276.585236,71.044449,-127.772179,275.884888,93.536552,-289.206299,206.399918,373.560913,-293.015045,205.595276,-3.753453,40.392994,205.159042,-122.218933,-166.986206,206.545166,224.368240,13.010979,205.446594,-255.717300,-149.131042,205.672867,49.625397,131.398529,206.757706,53.914326,-292.895660,204.892136,167.183853,89.286774,207.644058,16.372810,100.838150,208.159424,192.227081,311.472504,206.733963,17.227745,-96.906921,207.301620,111.914444,102.570381,204.811127,-320.308319,-13.815292,207.942871,292.542938,203.791229,206.213120,-136.925201,79.082176,206.580856,-47.951046,42.229523,207.569244,282.558990,-38.617100,207.530182,-62.790276,85.708084,208.612198,240.158035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.001905,-0.000702,0.001373,-0.999997,152.904312,2.888307,91.623238,0.022829,144.147842,2.905114,87.404320,0.901216,158.023804,2.969467,96.432732,0.955494,159.757126,2.803946,85.738617,0.982348,149.688446,2.874701,96.917274,0.932648,144.165588,2.911257,87.436218,158.010071,2.979093,96.428673,159.761276,2.799022,85.737953,149.680939,2.864090,96.891319,-134.857208,207.030441,160.371689,-135.048264,207.909729,163.918488,308.863556,205.915405,-133.426285,162.023972,284.862122,82.795891,138.100082,277.224854,92.927170,114.671074,277.593292,87.072731,51.149963,207.313675,49.117199,8.397641,205.553223,-119.157661,-79.184685,269.946228,44.633495,-95.760750,276.220245,82.627518,-105.792046,206.805923,-332.317719,-109.496597,276.586090,71.050453,-127.765671,275.886078,93.538574,-289.199738,206.403900,373.559753,-292.997345,205.596069,-3.756708,40.394306,205.159302,-122.219147,-166.987030,206.544449,224.368469,13.010573,205.445770,-255.716522,-149.128754,205.674362,49.627842,131.398209,206.757568,53.917061,-292.874115,204.892853,167.165451,89.287964,207.646057,16.368887,100.838318,208.158615,192.228485,311.464508,206.731445,17.228508,-96.906296,207.300919,111.917473,102.570053,204.812546,-320.309509,-13.808105,207.941101,292.540436,203.943298,206.316833,-137.301590,79.082642,206.581375,-47.951527,42.231895,207.570313,282.557526,-38.619740,207.530792,-62.794731,85.706818,208.611816,240.155273,,,,-76.008949,205.592224,58.526886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.001486,-0.000451,0.001524,-0.999998,152.904373,2.887928,91.625191,0.020957,144.150024,2.903832,87.401871,0.904058,158.021469,2.971585,96.437187,0.956230,159.760101,2.796552,85.744080,0.987284,149.685852,2.879742,96.917625,0.942859,144.168274,2.907902,87.433350,158.008316,2.978078,96.433548,159.765930,2.793137,85.740540,149.675705,2.872812,96.894905,-134.852173,207.032959,160.377884,-135.033035,207.910797,163.949203,308.861908,205.904739,-133.428238,162.022873,284.859802,82.798698,138.106003,277.224884,92.936035,114.674232,277.590912,87.077240,51.149403,207.311844,49.116280,8.406652,205.695374,-119.221375,-79.186859,269.944092,44.628513,-95.760689,276.220398,82.625282,-105.791786,206.803848,-332.324493,-109.499069,276.584747,71.045395,-127.763519,275.882507,93.540337,-288.816772,206.339478,373.450195,-292.997711,205.596786,-3.753233,40.393784,205.160217,-122.219124,-166.986008,206.544754,224.366760,13.011587,205.446274,-255.717545,-149.131393,205.672272,49.623787,131.399994,206.756134,53.919689,-292.883453,204.892212,167.172958,89.286263,207.644699,16.370981,100.839523,208.159805,192.228439,311.474792,206.732635,17.226315,-96.905807,207.301285,111.919571,102.571846,204.810455,-320.305023,-13.813440,207.941788,292.541107,203.792145,206.214554,-136.926407,79.080498,206.582291,-47.950813,42.230587,207.569427,282.558319,-38.618324,207.530975,-62.786747,85.707481,208.611710,240.158508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.001045,-0.000269,0.001310,-0.999999,152.903229,2.886674,91.625282,0.019063,144.150406,2.895101,87.398773,0.908886,158.018539,2.976769,96.439064,0.958145,159.761139,2.793047,85.746750,0.992443,149.682785,2.881778,96.916557,0.949894,144.168167,2.899763,87.428528,158.005142,2.984350,96.433517,159.767776,2.789151,85.743240,149.672256,2.873684,96.897346,-134.855347,207.030914,160.373932,-135.048218,207.910782,163.922028,308.860626,205.906082,-133.427078,162.024872,284.864441,82.795326,138.104553,277.222137,92.933990,114.670822,277.589050,87.071228,51.149570,207.310516,49.117260,8.395927,205.555008,-119.152367,-79.190407,269.942230,44.629501,-95.763657,276.223999,82.625908,-105.791878,206.806808,-332.319092,-109.494308,276.586090,71.051407,-127.772018,275.884583,93.539261,-289.223083,206.395889,373.569550,-292.990967,205.597855,-3.758478,40.391891,205.140305,-122.215942,-166.986328,206.544785,224.367279,13.012039,205.446213,-255.717712,-149.129623,205.673737,49.625500,131.398453,206.755737,53.914433,-292.877838,204.892807,167.172211,89.286819,207.644516,16.369593,100.837181,208.160110,192.225967,311.462402,206.730621,17.231178,-96.835175,207.266205,112.013863,102.570435,204.811951,-320.307800,-13.812372,207.942291,292.540070,203.926468,206.360657,-137.309418,79.081886,206.582123,-47.950901,42.232510,207.569199,282.558777,-38.616402,207.529968,-62.788509,85.707817,208.611893,240.158875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.001003,-0.000171,0.001076,-0.999999,152.904587,2.885997,91.620895,0.020089,144.152603,2.889971,87.392654,0.907029,158.018906,2.978891,96.435669,0.957300,159.763702,2.795092,85.743721,0.988103,149.683105,2.880035,96.911530,0.946677,144.170502,2.893358,87.423340,158.006424,2.984327,96.432701,159.769760,2.792300,85.739120,149.672379,2.874177,96.889694,-134.856155,207.030014,160.372925,-135.032394,207.910843,163.952545,308.862854,205.914230,-133.426041,162.016602,284.860626,82.795189,138.105820,277.223267,92.936516,114.677223,277.590302,87.093094,51.149803,207.311371,49.118645,8.403938,205.697220,-119.208458,-79.191696,269.943939,44.636284,-95.760643,276.223816,82.628181,-105.791580,206.803772,-332.323059,-109.495636,276.586029,71.046448,-127.763000,275.884186,93.540138,-288.820709,206.343109,373.450195,-292.990814,205.593201,-3.757805,40.394054,205.158737,-122.220627,-166.986115,206.544800,224.366592,13.012493,205.445358,-255.716522,-149.130569,205.673355,49.627068,131.398865,206.756088,53.919548,-292.882050,204.891846,167.173035,89.286888,207.643433,16.369560,100.838318,208.159012,192.229721,311.464111,206.731003,17.232037,-96.906784,207.301590,111.915520,102.572586,204.811737,-320.306213,-13.810368,207.943085,292.539459,203.786438,206.213333,-136.926743,79.080238,206.581665,-47.948700,42.231503,207.569794,282.559570,-38.616024,207.529739,-62.784863,85.705521,208.610947,240.153366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,-0.000938,-0.000447,0.000944,-0.999999,152.908142,2.883803,91.616074,0.020353,144.153839,2.884932,87.392670,0.911298,158.025116,2.978660,96.428009,0.960034,159.764038,2.793946,85.735115,0.988513,149.689590,2.877674,96.908485,0.936622,144.167847,2.889253,87.424561,158.012787,2.985521,96.424614,159.770782,2.790414,85.733910,149.681717,2.870046,96.881958,-134.851456,207.029938,160.378128,-135.046799,207.910034,163.924026,308.856812,205.914566,-133.425690,162.014633,284.859589,82.796738,138.103134,277.222229,92.923882,114.675247,277.591553,87.067368,51.146774,207.310745,49.113876,8.428875,205.541138,-119.208122,-79.173531,269.945923,44.620850,-95.760910,276.223511,82.623993,-105.791733,206.802277,-332.324493,-109.495834,276.585907,71.047974,-127.765442,275.882141,93.539772,-289.209564,206.400986,373.561096,-292.992279,205.595749,-3.758377,40.393429,205.140472,-122.215309,-166.986038,206.545990,224.366043,13.011133,205.446625,-255.715652,-149.129120,205.673340,49.625946,131.396866,206.754562,53.913288,-292.880737,204.892227,167.172150,89.286476,207.643585,16.371120,100.836823,208.157867,192.225082,311.455719,206.730530,17.231655,-96.906296,207.300522,111.919312,102.571365,204.810913,-320.307159,-13.808125,207.941193,292.540863,203.942184,206.317520,-137.302216,79.081741,206.582504,-47.950191,42.232391,207.570908,282.557617,-38.618938,207.531235,-62.792419,85.708862,208.612900,240.154190,,,,-76.008148,205.591324,58.527733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.000974,-0.000685,0.001385,-0.999998,152.909805,2.886585,91.616882,0.023364,144.153488,2.895732,87.397659,0.892955,158.029144,2.976589,96.426384,0.952989,159.762817,2.791102,85.732651,0.986598,149.693771,2.882917,96.910835,0.933815,144.173050,2.900616,87.433563,158.014877,2.983819,96.421501,159.769348,2.787340,85.729897,149.682877,2.874997,96.884445,-134.852783,207.030533,160.376648,-135.044830,207.910294,163.928696,308.859192,205.904739,-133.428619,162.017151,284.859924,82.797508,138.103088,277.224731,92.929985,114.671936,277.593353,87.065269,51.148098,207.309631,49.115173,8.403825,205.696960,-119.208588,-79.183510,269.943512,44.620491,-95.759056,276.222168,82.629608,-105.792427,206.806305,-332.319336,-109.498123,276.585663,71.049118,-127.767456,275.885712,93.543884,-288.821686,206.341476,373.448029,-292.995453,205.591721,-3.756896,40.391666,205.139252,-122.216888,-166.985794,206.544586,224.366623,13.011301,205.445892,-255.716843,-149.130890,205.673904,49.625923,131.396988,206.753357,53.916031,-292.874329,204.892914,167.171402,89.287712,207.644409,16.370621,100.838745,208.157898,192.228210,311.445984,206.729462,17.240334,-96.906921,207.301849,111.916710,102.572014,204.812653,-320.307648,-13.810030,207.941605,292.539551,203.792068,206.214386,-136.926682,79.082161,206.582230,-47.950478,42.229843,207.568741,282.558258,-38.621284,207.531067,-62.803650,85.706451,208.611420,240.155441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.001032,-0.000816,0.001614,-0.999998,152.912064,2.888257,91.613747,0.021645,144.154633,2.901893,87.396828,0.905083,158.032684,2.975365,96.421913,0.956626,159.763474,2.790329,85.727707,0.985218,149.697418,2.885442,96.908539,0.936622,144.171173,2.906504,87.429260,158.019867,2.982474,96.419327,159.769241,2.786655,85.725037,149.688538,2.877687,96.882446,-134.849808,207.029755,160.379745,-135.047775,207.910156,163.922592,308.863434,205.910660,-133.425659,162.019882,284.863434,82.797302,138.102768,277.224792,92.921738,114.673744,277.593536,87.066269,51.144600,207.310608,49.113625,8.332289,205.732697,-119.091103,-79.187859,269.946259,44.631195,-95.761253,276.222443,82.625145,-105.791733,206.803085,-332.324127,-109.497643,276.584778,71.045876,-127.768967,275.886017,93.538872,-288.822083,206.342484,373.449097,-293.009674,205.595276,-3.757426,40.392647,205.140060,-122.215126,-166.985977,206.544312,224.368164,13.011253,205.446045,-255.715805,-149.131195,205.672028,49.626251,131.399368,206.753021,53.919579,-292.872437,204.893921,167.163345,89.287849,207.642624,16.370249,100.839340,208.158020,192.230682,311.470032,206.732132,17.228127,-96.905350,207.300690,111.920692,102.570770,204.810791,-320.310059,-13.804608,207.940491,292.539032,203.926422,206.360046,-137.309006,79.082504,206.581635,-47.950226,42.233116,207.570526,282.558716,-38.618488,207.530716,-62.790344,85.707596,208.614868,240.156937,,,,-76.006683,205.591110,58.526306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.001091,-0.000773,0.001733,-0.999998,152.913208,2.890353,91.614891,0.020994,144.156158,2.906573,87.397209,0.901972,158.033447,2.975675,96.423515,0.956518,159.765121,2.791484,85.729439,0.987710,149.698105,2.887682,96.909401,0.943865,144.174652,2.911611,87.430557,158.021240,2.983530,96.421173,159.771912,2.787458,85.724327,149.685852,2.879254,96.885361,-134.854263,207.029633,160.376602,-135.048264,207.910110,163.922119,308.857727,205.914139,-133.424393,162.010483,284.859955,82.797791,138.102036,277.224182,92.923355,114.670799,277.594757,87.054916,51.145279,207.309174,49.113560,8.399751,205.551697,-119.159805,-79.182755,269.944122,44.625473,-95.759743,276.221100,82.626343,-105.790665,206.803391,-332.326996,-109.505554,276.583405,71.034531,-127.763092,275.882782,93.544594,-288.822235,206.342316,373.449768,-292.997375,205.595367,-3.756371,40.396152,205.157654,-122.219727,-166.985977,206.544205,224.367111,13.011801,205.446442,-255.716187,-149.128235,205.673096,49.623184,131.398148,206.754379,53.913734,-292.242401,205.100250,166.613876,89.285370,207.644135,16.373619,100.841141,208.159210,192.231934,311.436279,206.728958,17.241096,-96.906105,207.301514,111.917068,102.571632,204.812759,-320.308807,-13.810189,207.940216,292.539337,203.794312,206.214142,-136.926422,79.081688,206.581741,-47.950134,42.228153,207.570602,282.557709,-38.616444,207.528061,-62.785721,85.709167,208.612686,240.158325,-114.912323,274.355469,113.224152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,,,,,,,,,,,,,,,,,,,,,,,,,144.176651,2.915475,87.428009,158.019669,2.981412,96.422592,159.774368,2.796117,85.726173,149.685333,2.878049,96.880905,-134.854050,207.031555,160.376068,-135.048096,207.910370,163.920212,308.858948,205.903214,-133.425461,162.020081,284.865173,82.800644,138.099777,277.225067,92.917587,114.672554,277.592072,87.066460,51.147121,207.310699,49.114471,8.426838,205.541443,-119.202026,-79.182076,269.943817,44.625725,-95.760330,276.221954,82.625290,-105.791832,206.805466,-332.320007,-109.499168,276.584534,71.042923,-127.765511,275.883209,93.536865,-288.819702,206.341522,373.446411,-292.994537,205.594772,-3.756771,40.397923,205.159119,-122.217896,-166.986053,206.544922,224.368210,13.011158,205.446548,-255.717087,-149.129593,205.673904,49.626118,131.400620,206.752701,53.918110,-292.876160,204.890991,167.170288,89.285416,207.645065,16.371050,100.837456,208.160049,192.225235,311.441223,206.732651,17.238808,-96.835892,207.235214,112.126312,102.571617,204.811127,-320.310516,-13.812666,207.942245,292.540344,203.785416,206.213409,-136.924255,79.082596,206.581741,-47.951344,42.231522,207.569931,282.557861,-38.615822,207.534073,-62.780716,85.708488,208.614471,240.155243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.001872,-0.000137,0.001534,-0.999997,152.912170,2.889957,91.615952,0.020577,144.160492,2.909300,87.387131,0.906939,158.026245,2.969794,96.431229,0.956741,159.771622,2.802983,85.739098,0.987229,149.690323,2.877750,96.906349,0.943320,144.178009,2.914339,87.417694,158.013077,2.977788,96.427826,159.777298,2.798968,85.735825,149.680878,2.868988,96.883896,-134.854370,207.030960,160.375397,-135.031921,207.911102,163.956451,308.863434,205.905182,-133.428009,162.025314,284.861786,82.798698,138.102097,277.225006,92.920349,114.671692,277.596710,87.070175,51.145226,207.310745,49.114250,8.332003,205.730301,-119.089172,-79.183075,269.942688,44.630455,-95.761833,276.222443,82.624069,-105.792496,206.806610,-332.313385,-109.498596,276.583588,71.045013,-127.768883,275.887146,93.540321,-288.818359,206.342392,373.446594,-292.981812,205.596451,-3.756276,40.395130,205.159027,-122.219452,-166.986053,206.545837,224.366043,13.011193,205.446320,-255.715561,-149.130508,205.672211,49.624081,131.368149,206.759003,53.889549,-292.874420,204.891846,167.165298,89.287048,207.644012,16.370291,100.835228,208.158279,192.223511,311.462982,206.731064,17.233849,-96.905777,207.301971,111.918808,102.570854,204.809998,-320.311157,-13.808100,207.943604,292.539520,203.792313,206.215546,-136.925247,79.080437,206.581757,-47.949627,42.229759,207.570145,282.558777,-38.613873,207.530716,-62.780144,85.708504,208.612473,240.157578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.001875,0.000129,0.001635,-0.999997,152.910965,2.892515,91.620651,0.019883,144.161560,2.913665,87.387177,0.904348,158.022491,2.971284,96.438652,0.958998,159.773529,2.804177,85.747444,0.988080,149.686295,2.880935,96.909332,0.949745,144.181244,2.917523,87.417404,158.010376,2.977332,96.434334,159.779053,2.801080,85.743011,149.674057,2.874568,96.889923,-134.857147,207.030182,160.373169,-135.032990,207.912918,163.951492,308.860199,205.904144,-133.430191,162.021286,284.863251,82.797028,138.098938,277.226349,92.913101,114.672867,277.594971,87.061760,51.146080,207.310730,49.115498,8.402365,205.697342,-119.208443,-79.171120,269.940552,44.618881,-95.761253,276.222656,82.628319,-105.792328,206.805176,-332.315979,-109.501266,276.584900,71.042343,-127.769104,275.884735,93.536850,-288.819336,206.344086,373.448334,-292.978668,205.593994,-3.759304,40.394032,205.160339,-122.218765,-166.986816,206.545166,224.366730,13.011086,205.445999,-255.715179,-149.129684,205.674393,49.624573,131.399673,206.754272,53.919548,-292.877350,204.892471,167.167419,89.286812,207.642532,16.370796,100.836288,208.158142,192.225739,311.475372,206.733078,17.223167,-96.904907,207.301712,111.923340,102.571808,204.811356,-320.308533,-13.805400,207.940857,292.538605,203.786514,206.213715,-136.924271,79.081123,206.582520,-47.950962,42.229839,207.568481,282.558197,-38.617485,207.530258,-62.790607,85.706802,208.613281,240.154358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
